sessionFile,Practice,distPresence,trialType,chooseSessions.thisRepN,chooseSessions.thisTrialN,chooseSessions.thisN,chooseSessions.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,block,RespRT,targetShape,dist1Shape,dist2Shape,dist3Shape,dist4Shape,targetLoc,dist1Loc,dist2Loc,dist3Loc,dist4Loc,dist1Color,dist2Color,dist3Color,dist4Color,distPresence,singletonDistNumber,singletonResp,singleton distractor,targetResp,corrResp,Response_key,dist1Resp,dist2Resp,dist3Resp,dist4Resp,majorityColorName,majorityColor,singletonColor,singletonColorName,Response.keys,Response.corr,Response.rt,participant,study,session,age,gender,handedness,vision,date,expName,psychopyVersion,frameRate
trials.xlsx,main,absent,search,0,1,1,1,2,7,23,6,1,721.0568,circle,rectangle,pentagon,hexagon,diamond,DL,UR,DR,DM,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.7210568,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,3,0,24,1,1,787.2076,circle,rectangle,pentagon,hexagon,diamond,UL,DR,UR,DL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#009C79,present,DM,left,dist4,right,2,2,right,left,left,left,grey,#6A6A6A,#009C79,greenish-blue,num_2,1,0.7872076,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,3,1,25,5,1,1041.0421,circle,rectangle,pentagon,hexagon,diamond,DM,UL,DR,DL,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,1.0410421,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,3,2,26,6,1,637.4705,circle,rectangle,pentagon,hexagon,diamond,DL,UR,DR,UL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,right,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.6374705,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,3,3,27,7,1,882.9712,circle,rectangle,pentagon,hexagon,diamond,DR,UL,DM,UR,DL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.8829712,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,3,4,28,3,1,878.5008,circle,rectangle,pentagon,hexagon,diamond,UL,DM,DL,UR,DR,#009C79,#6A6A6A,#6A6A6A,#6A6A6A,present,DM,right,dist1,left,1,1,right,right,right,left,grey,#6A6A6A,#009C79,greenish-blue,num_1,1,0.8785008,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,3,5,29,0,1,585.7654,circle,rectangle,pentagon,hexagon,diamond,UR,UL,DM,DR,DL,#009C79,#6A6A6A,#6A6A6A,#6A6A6A,present,UL,left,dist1,right,2,2,left,left,right,left,grey,#6A6A6A,#009C79,greenish-blue,num_2,1,0.5857654,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,3,6,30,4,1,662.6983,circle,rectangle,pentagon,hexagon,diamond,UL,DM,UR,DL,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.6626983,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,3,7,31,2,1,648.4136,circle,rectangle,pentagon,hexagon,diamond,UR,DM,DL,UL,DR,#6A6A6A,#6A6A6A,#6A6A6A,#009C79,present,DR,left,dist4,left,1,1,left,right,right,left,grey,#6A6A6A,#009C79,greenish-blue,num_1,1,0.6484136,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,4,0,32,3,1,687.9574,circle,rectangle,pentagon,hexagon,diamond,DM,UR,UL,DL,DR,#009C79,#6A6A6A,#6A6A6A,#6A6A6A,present,UR,right,dist1,left,1,1,right,right,right,left,grey,#6A6A6A,#009C79,greenish-blue,num_1,1,0.6879574,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,4,1,33,7,1,750.8517,circle,rectangle,pentagon,hexagon,diamond,UL,DR,DM,DL,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.7508517,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,4,2,34,4,1,631.1316,circle,rectangle,pentagon,hexagon,diamond,DL,UL,DM,UR,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.6311316,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,4,3,35,0,1,548.7135,circle,rectangle,pentagon,hexagon,diamond,DM,DR,UL,UR,DL,#009C79,#6A6A6A,#6A6A6A,#6A6A6A,present,DR,right,dist1,right,2,2,right,left,right,left,grey,#6A6A6A,#009C79,greenish-blue,num_2,1,0.5487135,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,4,4,36,6,1,662.4946,circle,rectangle,pentagon,hexagon,diamond,DR,DM,UL,UR,DL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,right,left,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.6624946,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,4,5,37,2,1,673.0169,circle,rectangle,pentagon,hexagon,diamond,UL,UR,DM,DR,DL,#009C79,#6A6A6A,#6A6A6A,#6A6A6A,present,UR,left,dist1,right,2,2,left,right,right,left,grey,#6A6A6A,#009C79,greenish-blue,num_2,1,0.6730169,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,4,6,38,5,1,705.7939,circle,rectangle,pentagon,hexagon,diamond,UR,DR,DL,DM,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.7057939,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,4,7,39,1,1,914.5905,circle,rectangle,pentagon,hexagon,diamond,UR,DR,UL,DM,DL,#6A6A6A,#009C79,#6A6A6A,#6A6A6A,present,UL,left,dist2,right,2,2,right,left,left,right,grey,#6A6A6A,#009C79,greenish-blue,num_2,1,0.9145905,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,5,0,40,4,1,1120.0991,circle,rectangle,pentagon,hexagon,diamond,DM,DL,UR,DR,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,1.1200991,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,5,1,41,3,1,896.5662,circle,rectangle,pentagon,hexagon,diamond,UL,UR,DL,DM,DR,#6A6A6A,#009C79,#6A6A6A,#6A6A6A,present,DL,left,dist2,left,1,1,right,left,right,right,grey,#6A6A6A,#009C79,greenish-blue,num_1,1,0.8965662,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,5,2,42,6,1,535.1703,circle,rectangle,pentagon,hexagon,diamond,UL,UR,DR,DM,DL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,left,right,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.5351703,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,5,3,43,2,1,669.789,circle,rectangle,pentagon,hexagon,diamond,DL,UR,UL,DR,DM,#6A6A6A,#6A6A6A,#6A6A6A,#009C79,present,DM,right,dist4,left,1,1,right,right,left,right,grey,#6A6A6A,#009C79,greenish-blue,num_1,1,0.669789,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,5,4,44,0,1,719.4525001,circle,rectangle,pentagon,hexagon,diamond,DM,DL,DR,UR,UL,#6A6A6A,#009C79,#6A6A6A,#6A6A6A,present,DR,right,dist2,right,2,2,right,right,left,left,grey,#6A6A6A,#009C79,greenish-blue,num_2,1,0.7194525,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,5,5,45,7,1,698.5064,circle,rectangle,pentagon,hexagon,diamond,DR,UR,DL,UL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.6985064,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,5,6,46,5,1,587.6657,circle,rectangle,pentagon,hexagon,diamond,DM,UL,UR,DL,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.5876657,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,5,7,47,1,2,857.5961,circle,rectangle,pentagon,hexagon,diamond,UL,UR,DL,DM,DR,#6A6A6A,#6A6A6A,#6A6A6A,#009C79,present,DR,right,dist4,right,2,2,left,right,left,right,grey,#6A6A6A,#009C79,greenish-blue,num_2,1,0.8575961,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,6,0,48,3,2,947.8857,circle,rectangle,pentagon,hexagon,diamond,DM,UR,DL,UL,DR,#6A6A6A,#6A6A6A,#6A6A6A,#DD3500,present,DR,right,dist4,left,1,1,left,left,right,right,grey,#6A6A6A,#DD3500,red,num_1,1,0.9478857,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,6,1,49,4,2,718.591,circle,rectangle,pentagon,hexagon,diamond,DR,DM,UL,DL,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.718591,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,6,2,50,5,2,1189.4616,circle,rectangle,pentagon,hexagon,diamond,UR,DR,DM,DL,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,left,right,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,1.1894616,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,6,3,51,2,2,639.4256,circle,rectangle,pentagon,hexagon,diamond,DR,UL,DL,DM,UR,#DD3500,#6A6A6A,#6A6A6A,#6A6A6A,present,UL,right,dist1,right,2,2,right,left,left,left,grey,#6A6A6A,#DD3500,red,num_2,1,0.6394256,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,6,4,52,0,2,880.1116,circle,rectangle,pentagon,hexagon,diamond,DL,DM,DR,UL,UR,#DD3500,#6A6A6A,#6A6A6A,#6A6A6A,present,DM,left,dist1,right,2,2,left,right,left,right,grey,#6A6A6A,#DD3500,red,num_2,1,0.8801116,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,6,5,53,1,2,651.3003,circle,rectangle,pentagon,hexagon,diamond,DM,DL,UL,UR,DR,#6A6A6A,#6A6A6A,#6A6A6A,#DD3500,present,DR,left,dist4,right,2,2,right,right,left,left,grey,#6A6A6A,#DD3500,red,num_2,1,0.6513003,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,6,6,54,6,2,462.2662,circle,rectangle,pentagon,hexagon,diamond,DM,UL,DL,DR,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.4622662,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,6,7,55,7,2,634.2237,circle,rectangle,pentagon,hexagon,diamond,DM,UL,DR,DL,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,left,left,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.6342237,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,7,0,56,3,2,1654.4297,circle,rectangle,pentagon,hexagon,diamond,DL,UL,DR,UR,DM,#DD3500,#6A6A6A,#6A6A6A,#6A6A6A,present,UL,left,dist1,right,2,2,left,left,right,right,grey,#6A6A6A,#DD3500,red,num_2,1,1.6544297,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,7,1,57,5,2,557.9953,circle,rectangle,pentagon,hexagon,diamond,DM,DL,UL,UR,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.5579953,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,7,2,58,1,2,902.8175001,circle,rectangle,pentagon,hexagon,diamond,DM,UL,UR,DL,DR,#6A6A6A,#6A6A6A,#DD3500,#6A6A6A,present,DL,right,dist3,left,1,1,right,left,right,left,grey,#6A6A6A,#DD3500,red,num_1,1,0.9028175,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,7,3,59,4,2,514.2515,circle,rectangle,pentagon,hexagon,diamond,DM,DR,UR,DL,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.5142515,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,7,4,60,2,2,958.6521,circle,rectangle,pentagon,hexagon,diamond,DL,UL,DM,UR,DR,#6A6A6A,#6A6A6A,#6A6A6A,#DD3500,present,DR,left,dist4,right,2,2,left,left,right,left,grey,#6A6A6A,#DD3500,red,num_2,1,0.9586521,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,7,5,61,7,2,603.5734,circle,rectangle,pentagon,hexagon,diamond,DL,DR,DM,UL,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,right,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.6035734,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,7,6,62,6,2,468.8552,circle,rectangle,pentagon,hexagon,diamond,UR,DR,UL,DL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,right,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.4688552,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,7,7,63,0,2,656.8703,circle,rectangle,pentagon,hexagon,diamond,UR,UL,DM,DL,DR,#6A6A6A,#DD3500,#6A6A6A,#6A6A6A,present,DM,left,dist2,left,1,1,right,left,right,right,grey,#6A6A6A,#DD3500,red,num_1,1,0.6568703,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,8,0,64,6,2,586.5753,circle,rectangle,pentagon,hexagon,diamond,DR,DM,DL,UL,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,right,left,right,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.5865753,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,8,1,65,1,2,714.7656,circle,rectangle,pentagon,hexagon,diamond,DR,DL,UL,DM,UR,#6A6A6A,#DD3500,#6A6A6A,#6A6A6A,present,UL,left,dist2,right,2,2,right,left,left,left,grey,#6A6A6A,#DD3500,red,num_2,1,0.7147656,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,8,2,66,0,2,741.6753,circle,rectangle,pentagon,hexagon,diamond,UL,DM,DR,UR,DL,#DD3500,#6A6A6A,#6A6A6A,#6A6A6A,present,DM,right,dist1,left,1,1,right,left,left,right,grey,#6A6A6A,#DD3500,red,num_1,1,0.7416753,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,8,3,67,4,2,612.0613,circle,rectangle,pentagon,hexagon,diamond,UL,DL,DR,UR,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.6120613,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,8,4,68,5,2,573.2054,circle,rectangle,pentagon,hexagon,diamond,UL,DM,DR,DL,UR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.5732054,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,8,5,69,3,2,609.2338,circle,rectangle,pentagon,hexagon,diamond,UR,DR,DM,UL,DL,#6A6A6A,#6A6A6A,#6A6A6A,#DD3500,present,DL,right,dist4,right,2,2,left,right,left,right,grey,#6A6A6A,#DD3500,red,num_2,1,0.6092338,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,8,6,70,2,2,772.3891,circle,rectangle,pentagon,hexagon,diamond,DR,UL,UR,DM,DL,#6A6A6A,#DD3500,#6A6A6A,#6A6A6A,present,UR,right,dist2,left,1,1,right,right,left,left,grey,#6A6A6A,#DD3500,red,num_1,1,0.7723891,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,8,7,71,7,2,580.9302,circle,rectangle,pentagon,hexagon,diamond,UR,UL,DL,DM,DR,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,left,left,right,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.5809302,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,9,0,72,0,2,667.8435,circle,rectangle,pentagon,hexagon,diamond,DM,UR,DL,DR,UL,#DD3500,#6A6A6A,#6A6A6A,#6A6A6A,present,UR,right,dist1,left,1,1,right,left,left,right,grey,#6A6A6A,#DD3500,red,num_1,1,0.6678435,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,9,1,73,1,2,573.4243,circle,rectangle,pentagon,hexagon,diamond,DR,DM,DL,UR,UL,#6A6A6A,#DD3500,#6A6A6A,#6A6A6A,present,DL,left,dist2,right,2,2,right,left,right,left,grey,#6A6A6A,#DD3500,red,num_2,1,0.5734243,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,9,2,74,3,2,586.5537,circle,rectangle,pentagon,hexagon,diamond,UL,UR,DL,DR,DM,#6A6A6A,#6A6A6A,#6A6A6A,#DD3500,present,DM,left,dist4,right,2,2,right,left,right,left,grey,#6A6A6A,#DD3500,red,num_2,1,0.5865537,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,9,3,75,5,2,743.434,circle,rectangle,pentagon,hexagon,diamond,DM,UR,DR,DL,UL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,right,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_1,1,0.743434,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,9,4,76,7,2,812.7128,circle,rectangle,pentagon,hexagon,diamond,DM,UL,DR,UR,DL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,right,left,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.8127128,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,9,5,77,6,2,548.565,circle,rectangle,pentagon,hexagon,diamond,DM,DR,UR,UL,DL,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,right,right,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.548565,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,9,6,78,2,2,1283.0472,circle,rectangle,pentagon,hexagon,diamond,DL,UR,DR,DM,UL,#DD3500,#6A6A6A,#6A6A6A,#6A6A6A,present,UR,right,dist1,right,2,1,right,left,left,left,grey,#6A6A6A,#DD3500,red,num_1,0,1.2830472,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,9,7,79,4,2,1511.7131,circle,rectangle,pentagon,hexagon,diamond,UR,DL,UL,DR,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,left,1,1,left,left,right,right,grey,#6A6A6A,#6A6A6A,absent,num_1,1,1.5117131,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,10,0,80,0,2,849.9233,circle,rectangle,pentagon,hexagon,diamond,UR,UL,DM,DL,DR,#6A6A6A,#6A6A6A,#DD3500,#6A6A6A,present,DL,right,dist3,left,1,1,right,left,right,right,grey,#6A6A6A,#DD3500,red,num_1,1,0.8499233,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,absent,search,0,1,1,1,10,1,81,5,2,600.6005,circle,rectangle,pentagon,hexagon,diamond,UR,DR,DL,UL,DM,#6A6A6A,#6A6A6A,#6A6A6A,#6A6A6A,absent,absent,absent,absent,right,2,2,left,right,left,left,grey,#6A6A6A,#6A6A6A,absent,num_2,1,0.6006005,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
trials.xlsx,main,present,search,0,1,1,1,10,2,82,1,2,888.8568,circle,rectangle,pentagon,hexagon,diamond,DM,DL,UL,DR,UR,#DD3500,#6A6A6A,#6A6A6A,#6A6A6A,present,DL,right,dist1,left,1,1,right,left,right,right,grey,#6A6A6A,#DD3500,red,num_1,1,0.8888568,97867,1,2,21,f,right,normal,2022_Dec_14_1509,ADD/ADHD_FSM_NoProbe_version1,2021.1.4,144.0253946
